inep_nome,desempenho_habilidades,ano
35025914-IRACEMA LEITE E SILVA PROFESSORA,0.35241935483870968,2024
35025938-PAULO ZILLO DR,0.38773041474654379,2024
35025975-GERALDO PEREIRA DE BARROS DOUTOR,0.3779042686318132,2024
35025987-JOAO BATISTA DE AQUINO PE,0.30896057347670253,2024
35026037-JOAO BATISTA RIBEIRO,0.453236279849183,2024
35026050-FERNANDO VALEZI,0.31362007168458783,2024
35026104-ORLANDO DONDA PROF,0.33790322580645166,2024
35026128-OCTACILIO SANT ANNA PROF,0.36134967183354283,2024
35026136-ALFREDO PUJOL DR,0.3479602659121761,2024
35026177-HENRIQUE MOURAO DOM,0.30884290440742057,2024
35026219-ELZIRA GARBINO PAGANI PROFA,0.34849851443123947,2024
35026323-ETEC PROFESSORA HELCY MOREIRA MARTINS AGUIAR,0.33203789042498721,2024
35026347-ANTONIO FRANCISCO DOS SANTOS JUNIOR,0.30657051282051279,2024
35026384-ALFREDO MARCONDES CABRAL CEL,0.32112578281933124,2024
35026396-JOSE BELMIRO DA ROCHA,0.31677350427350426,2024
35026529-NESTOR SAMPAIO BITTENCOURT DOUTOR,0.35307071960297759,2024
35026554-JOAQUIM ALVES FIGUEIREDO,0.34449958643507039,2024
35026578-ANTONIO CARLOS,0.34809850037760276,2024
35026591-CARLOS AUGUSTO FROELICH DOUTOR,0.34713645673323096,2024
35026645-ANTONIO MAXIMIANO RODRIGUES,0.36448732718894011,2024
35026682-NICOLA MASTROCOLA,0.37331966602173311,2024
35026694-ETEC ELIAS NECHAR,0.41251885759120949,2024
35026700-GIUSEPPE FORMIGONI,0.3560503564535823,2024
35026724-JOAO GOMIERI SOBRINHO,0.35989212400502724,2024
35026736-GABRIEL HERNANDEZ,0.36323488339617377,2024
35026748-PAULO DE LIMA CORREA,0.37126249764195435,2024
35026761-DINORAH SILVEIRA BORGES PROFESSORA,0.34895833333333337,2024
35026797-JOAQUIM ANTONIO PEREIRA,0.32887341153470184,2024
35026803-SANSARA SINGH FILHO PROFESSOR,0.33122485893503134,2024
35026897-AFONSO CAFARO,0.38588709677419358,2024
35026906-HAROLDO GUIMARAES BASTOS ENGENHEIRO,0.32577913863492608,2024
35026918-SILVIO MIOTTO,0.31729735318444996,2024
35026980-LIBERO DE ALMEIDA SILVARES,0.3497617078262239,2024
35027112-CARLOS CELSO LENARDUZZI,0.36813956093189965,2024
35027121-LESBINO DE SOUZA ALKIMIN,0.35564516129032259,2024
35027133-FRANCISCO MOLINA MOLINA ESCOLA ESTADUAL,0.42171658986175109,2024
35027145-EUPHLY JALLES DOUTOR,0.358707018787664,2024
35027224-ARTUR HORSTHUIS DOM,0.39826988927291351,2024
35027285-JUVENAL GIRALDELLI,0.4311155913978495,2024
35027339-JOAO DIONISIO PROFESSOR,0.339615917236885,2024
35027352-ODILA BOVOLENTA DE MENDONCA PROFESSORA,0.363687275985663,2024
35027364-JOSE EMYGDIO DE FARIA DOUTOR,0.36096176821983272,2024
35027397-GABRIEL COZZETTO,0.37534486417657048,2024
35027406-JOAO BAPTISTA TEIXEIRA,0.31154953917050687,2024
35027418-ANTONIO TEIXEIRA DOS SANTOS,0.36167114695340508,2024
35027424-NICOTA DE SOUZA DONA,0.34974238351254483,2024
35027443-PEDRO BRANDAO DOS REIS,0.38219293803948845,2024
35027480-PRESCILIANO PINTO DE OLIVEIRA DOUTOR,0.32649093986459582,2024
35027492-GENTILA GUIZZI PINATTI,0.34190188172043012,2024
35027509-PORFIRIO PIMENTEL,0.33156362007168455,2024
35027522-LEONARDO LOPES BOMFIM,0.39997759856630821,2024
35027534-JOSE ZANOVELLI,0.33673020527859232,2024
35027561-PORFIRIO DE ALCANTARA PIMENTEL CAPITAO,0.32881929417682937,2024
35027583-PEDRO PEDROSA,0.38793424317617864,2024
35027650-GUINES AFFONSO MORALES PROFESSOR,0.37423509286412515,2024
35027686-CLARINDA MACHADO DE SOUZA,0.302695557131041,2024
35027728-BENTO FERRAZ DOUTOR,0.34791666666666671,2024
35027753-NELSON ALVES TREMURA PROF,0.31996041592815783,2024
35027777-ANTONIO MARIN,0.32172076404194216,2024
35027819-JOAO RIBEIRO DA SILVEIRA,0.32946690406367829,2024
35027820-FRANCISCO MARQUES PINTO,0.33383006077606359,2024
35027832-RUBENS FERREIRA MARTINS,0.3210573476702509,2024
35027873-DESOLINA BETTI GREGORIN PROFESSORA,0.29317658148303311,2024
35027881-RUTH DALVA FERRAZ FARAO PROFESSORA,0.38670207324558403,2024
35027900-BENTO DE SIQUEIRA PROFESSOR,0.31478494623655912,2024
35027911-SHIRLEY CAMARGO VON ZUBEN PROFESSORA,0.33613351254480289,2024
35027923-MARIO FLORENCE PROFESSOR,0.30605958781362008,2024
35027960-MARIA CARDOSO CASTILHO,0.32909199522102744,2024
35027972-JOAO PEDRO FERRAZ,0.33866487455197136,2024
35028034-ANITA COSTA DONA,0.36344972232069006,2024
35028046-WILQUEM MANOEL NEVES DOUTOR,0.33552838290741521,2024
35028061-MARIA UBALDINA DE BARROS FURQUIM PROFESSORA,0.34963837685611876,2024
35028071-ANTONIO AUGUSTO REIS NEVES DOUTOR,0.34164186507936511,2024
35028095-JOSE ANTONIO SANTANA,0.36388685239491686,2024
35028137-JOSE MARCELINO DE ALMEIDA,0.33501926427943257,2024
35028162-HORACIO ANTONIO DO NASCIMENTO CAPITAO,0.36097118830989805,2024
35028204-IZABEL LERRO ORTENBLAD,0.3248629730484569,2024
35028241-CARLOS CASTILHO PROFESSOR,0.379445084485407,2024
35028290-DOMINGOS DONATO RIVELLI,0.46034946236559143,2024
35028319-JOSE JOAQUIM DOS SANTOS PROFESSOR,0.32232216708023165,2024
35028344-ORESTES FERREIRA DE TOLEDO,0.35212013568868405,2024
35028381-RUBENS DE OLIVEIRA CAMARGO ESCOLA ESTADUAL,0.35754368279569892,2024
35028400-ITAEL DE MATTOS PROFESSOR,0.37745319196932103,2024
35028472-EDMUR NEVES PROFESSOR,0.38072372944347754,2024
35028502-ACHILES MALVEZZI,0.35942521344621864,2024
35028538-ALBERTO ANDALO,0.34488216948401862,2024
35028548-BADY BASSIT DEPUTADO,0.38613147605083087,2024
35028617-FRANCISCO PURITA PROFESSOR,0.3456521823457307,2024
35028642-JOAQUIM SILVIO NOGUEIRA,0.31381563975649995,2024
35028666-AUREA DE OLIVEIRA PROFESSORA,0.36550098296591987,2024
35028685-ADAHIR GUIMARAES FOGACA PROFESSOR,0.34781520134935695,2024
35028708-GONCALVES MONSENHOR,0.37166404623921906,2024
35028712-PIO X,0.40232974910394265,2024
35028721-ETEC PROFESSOR MATHEUS LEITE DE ABREU,0.34548247451473257,2024
35028745-CLEMENTE MARTON SEGURA PADRE,0.34565978810879194,2024
35028769-ANTONIO DE BARROS SERRA PROFESSOR,0.34988803710314931,2024
35028782-LEME CARDEAL,0.45560757993774759,2024
35028794-AMIRA HOMSI CHALELLA PROFESSORA,0.38850571471539219,2024
35028800-GENARO DOMARCO,0.35862691001697794,2024
35028812-ANISIO JOSE MOREIRA,0.37850922006519733,2024
35028824-ETEC PHILADELPHO GOUVEA NETTO,0.4427577395567131,2024
35028836-PEDRO ELIAS PROFESSOR,0.35322919490376792,2024
35028861-CARMO TURANO VOLUNTARIO,0.34925558312655092,2024
35028897-JOAQUIM MENDES PEQUITO,0.35777889784946237,2024
35028903-JUSTINO JERRY FARIA PROFESSOR,0.38340053763440851,2024
35028915-JAMIL KHAUAN PROFESSOR,0.3800859412453193,2024
35028927-JOSE FELICIO MIZIARA PROFESSOR,0.37588261648745519,2024
35028940-FIDELIS PADRE,0.34034773184567285,2024
35028964-ALVARO DUARTE DE ALMEIDA PROF,0.3403225806451613,2024
35028976-CICERO USBERTI PROF,0.36132036685642,2024
35028988-JOSE MANOEL LOBO DR,0.36861042183622839,2024
35029087-ETEC FREI ARNALDO MARIA DE ITAPORANGA,0.38487112528903372,2024
35029105-CICERO BARBOSA LIMA JUNIOR PROF,0.34756360407066056,2024
35029178-EDUCADOR PEDRO CIA,0.38040564748344635,2024
35029324-ZILDA PRADO PAULOVICH PROFA,0.32546790363004285,2024
35029336-NOEMIA DIAS PEROTTI DONA,0.32540524698843881,2024
35029373-ALVARO GUIAO DR,0.38045299415291617,2024
35029397-AUGUSTO MARIANI DR,0.33303180083877276,2024
35029427-EDGAR RAIMUNDO DA COSTA DR,0.32836021505376339,2024
35029452-CESARE TOPPINO PADRE,0.40076408368396449,2024
35029488-PAULO GRASSI BONILHA DR,0.29371334310850433,2024
35029506-JUVENTINO NOGUEIRA RAMOS,0.35417956820046864,2024
35029543-ARMEL MIRANDA,0.31700268817204297,2024
35029609-JOAO BREMBATTI CALVOSO,0.39277126933054668,2024
35029634-ANCHIETA PADRE,0.37000000000000005,2024
35029661-MARILENA SANTANA CORREA FERNANDES PROFA,0.37029569892473119,2024
35029713-LUIZ GAMA,0.37346544189523317,2024
35029737-LICOLINA VILLELA REIS ALVES PROFA,0.37856182795698923,2024
35029762-NILCE MAIA SOUTO MELO PROFA,0.339110124100574,2024
35029774-JOSE AUGUSTO LOPES BORGES PROF,0.37346390168970811,2024
35029798-MANOEL BENTO DA CRUZ,0.36043359406580966,2024
35029804-VITOR ANTONIO TRINDADE PROF,0.34851601931095016,2024
35029816-JOAO BATISTA BOTELHO,0.32157258064516131,2024
35029836-LIDIA PERRI BARBOSA PROFA,0.324231950844854,2024
35029889-JORGE CORREA PROF,0.39602769871389415,2024
35029890-GENESIO DE ASSIS PROF,0.39399641577060929,2024
35029944-JOAO ARRUDA BRASIL,0.36673387096774196,2024
35029973-ARLINDA PESSOA MORBECK,0.31885386119257081,2024
35029981-VICENTE BARBOSA,0.34532139468690709,2024
35029993-OLIMPIO CAMARGO PROF,0.35224654377880188,2024
35030041-WALDEMAR QUEIROZ PROF,0.33174923195084488,2024
35030065-JOSE ARANTES TERRA PROF,0.3491263440860215,2024
35030107-AGOSTINHO GRIGOLETO,0.36252240143369174,2024
35030119-STELIO MACHADO LOUREIRO PROFESSOR,0.33112082809663457,2024
35030132-ALVARO ALVIM,0.28405503469463428,2024
35030173-OSWALDO JANUZZI PROFESSOR,0.35682518975332073,2024
35030181-MARIA MATHILDE CASTEIN CASTILHO PROFESSORA,0.36722222222222223,2024
35030211-ANTONIO KASSAWARA KATUTOK,0.39305555555555555,2024
35030235-ENZO BRUNO CARRAMASCHI PROFESSOR,0.42349910394265228,2024
35030260-JOSE MARIA DOS REIS DOUTOR,0.31317204301075263,2024
35030314-CARLOS SAMPAIO FILHO DOUTOR,0.32857302867383509,2024
35030326-DIOGO GARCIA MARTINS EXPEDICIONARIO,0.31296839361355488,2024
35030348-MARIA EUNICE MARTINS FERREIRA PROFESSORA,0.30824372759856639,2024
35030363-YONE DIAS DE AGUIAR PROFESSORA,0.36876487567731808,2024
35030387-JOSE CARLOS DA SILVA PROFESSOR,0.34847578582625194,2024
35030399-ETEC JOAO JORGE GERAISSATE,0.33432622268470341,2024
35030442-ADELINO PETERS,0.31593658357771259,2024
35030508-CINELZIA LORENCI MARONI PROFESSORA,0.33723118279569891,2024
35030521-MARIA DE FATIMA GOMES ALVES,0.32729187031606394,2024
35030533-MANOEL DOS SANTOS,0.3652329749103943,2024
35030570-MITSUSADA UMETANI DR,0.3689250339806478,2024
35030612-DECIO PRATA PREFEITO,0.33971774193548387,2024
35030624-JOAO RODRIGUES FERNANDES,0.39259171410499683,2024
35030636-MARIA PEREIRA DE BRITO BENETOLI PROFESSORA,0.35177469135802469,2024
35030659-TEREZA VALVERDE CARDOSO TIRAPELE PROFA,0.32423893310990087,2024
35030661-TONICO BARAO,0.3711733080328905,2024
35030673-CICERO CASTILHO CUNHA,0.33209485407066053,2024
35030740-ARNO HAUSSER,0.31650985663082443,2024
35030752-VANIR FERRERO MORAES PROFESSORA,0.36017025089605742,2024
35030764-FRANCISCO SCHMIDT CEL,0.35762288786482327,2024
35030788-JOSE FIRPO,0.38372434017595319,2024
35030910-PERCIO GOMES GONZALES DR,0.27489919354838716,2024
35030958-JOSE EDSON MOYSES PROF,0.31422171018945205,2024
35031069-JOEL AGUIAR PROF,0.29435955480098092,2024
35031082-ETEC PROFESSOR EUDECIO LUIZ VICENTE,0.40847950742899813,2024
35031100-ETEC ENGENHEIRO HERVAL BELLUSCI,0.27536307778243263,2024
35031159-LUCIO ANTUNES DOM,0.31357061397383973,2024
35031215-ETEC PROFESSORA CARMELINA BARBOSA,0.38197890818858565,2024
35031252-JULIETA GUEDES MENDONCA PROFA,0.37895758661887696,2024
35031264-9 DE JULHO,0.36433767693335767,2024
35031276-ISAC PEREIRA GARCEZ ENG,0.38286321653257144,2024
35031355-ORLANDO GUIRADO BRAGA PROF,0.351302295111593,2024
35031446-FERDINANDO IENNY,0.33350392886683211,2024
35031458-JOAO BRASIO,0.32081155170215475,2024
35031513-LEA APARECIDA VIEIRA GUEDES,0.36697085455574424,2024
35031525-IDENE RODRIGUES DOS SANTOS PROF,0.38031524926686217,2024
35031732-FERNANDO COSTA,0.34431018322014717,2024
35031744-MARIA LUIZA BASTOS PROFESSORA,0.37587144038756942,2024
35031800-ANNA ANTONIO PROFESSORA,0.34217443249701313,2024
35031860-MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA,0.40906600585904995,2024
35031896-FILOMENA SCATENA CHRISTOFANO,0.35147849462365593,2024
35031914-MIGUEL OMAR BARRETO PROFESSOR,0.32721027479091996,2024
35031926-HUGO MIELE PROFESSOR,0.39003330995792429,2024
35031948-ANGELICA DE OLIVEIRA PROFESSORA,0.35453576582608837,2024
35031951-PEDRO TOFANO VEREADOR,0.32151148582600192,2024
35031963-TANNEL ABBUD COMENDADOR,0.40611559139784947,2024
35031987-ANIBAL VITOR FAVA,0.29406041986687148,2024
35031999-JOSE FOZ DOUTOR,0.30829653097798254,2024
35032037-ETEC PROFESSOR DOUTOR ANTONIO EUFRASIO DE TOLEDO,0.37330017229210782,2024
35032074-SARRION MONSENHOR,0.38976649566300986,2024
35032136-FRANCISCO PIERGENTILE,0.31592741935483876,2024
35032141-ROSA FRANCISCA MANO,0.39243988538343383,2024
35032177-ARTHUR RIBEIRO,0.29630856374807985,2024
35032189-ANTONIO MARINHO DE CARVALHO FILHO,0.39111943164362523,2024
35032190-ISABEL CAMPOS DOUTORA,0.34015515940388608,2024
35032220-18 DE JUNHO,0.32189485720326511,2024
35032232-ANTONIO DE CARVALHO LEITAO PROFESSOR,0.40070564516129031,2024
35032244-MARIA APARECIDA QUEIROZ CASARI PROFESSORA,0.27486559139784944,2024
35032256-ALFREDO MARCONDES CABRAL,0.33374295954941124,2024
35032372-SALVADOR MORENO MUNHOZ,0.32521281362007165,2024
35032384-JOAO RAMALHO DE,0.3001084700999811,2024
35032396-ETEC DEPUTADO FRANCISCO FRANCO,0.35379562927817826,2024
35032451-JOAO BATISTA BERBET,0.3485599078341014,2024
35032475-ALBERTO SANTOS DUMONT,0.35708511918189328,2024
35032505-JOAO GOMES MARTINS CORONEL,0.32424581839904421,2024
35032529-ANTONIO DE ALMEIDA PRADO,0.32600415315469078,2024
35032530-ANTONIO JOSE DOS SANTOS DOM,0.32379672299027135,2024
35032554-RAGE ANDERAOS PROF,0.30139928955453155,2024
35032585-OLGA YASUKO YAMASHITA PROFESSORA,0.33481182795698927,2024
35032608-MOACYR TEIXEIRA DOUTOR,0.29668458781362006,2024
35032612-MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA,0.33220546984572225,2024
35032633-IVO LIBONI PROFESSOR,0.375731811541821,2024
35032645-LIRIA YURICO SUMIDA PROFESSORA,0.30063364055299535,2024
35032657-CLEOFANO MOTA,0.33148521505376349,2024
35032682-LUCIA SILVA DE ASSUMPCAO,0.3518920595533499,2024
35032694-MARIA JOSE BARBOSA CASTRO TOLEDO PROFESSORA,0.33837365591397839,2024
35032700-TAKAKO SUZUKI PROFESSORA,0.30882667399804492,2024
35032759-FELICIO TARABAY DEPUTADO,0.34326734109050605,2024
35032815-HEMILSON CARLOS MAGRINI PROFESSOR,0.31111111111111112,2024
35032839-ALFREDO WESTIN JUNIOR,0.34622654110732648,2024
35032876-ALICE MACIEL SANCHES PROFESSORA,0.35554755504352281,2024
35032906-JOSE QUIRINO CAVALCANTE,0.36990336612312419,2024
35032924-OSWALDO RANAZZI PROFESSOR,0.35276657706093184,2024
35032943-ZULENKA RAPCHAN PROFESSORA,0.3298611111111111,2024
35033017-JOSE GONCALVES DE MENDONCA,0.40700393060449991,2024
35033029-ETEC PROFESSOR LUIZ PIRES BARBOSA,0.34746839120216522,2024
35033030-RACHID JABUR,0.3590212285214161,2024
35033042-JOSE AUGUSTO DE CARVALHO DR,0.31592483457402815,2024
35033108-LEO PIZZATO PROF,0.34458699902248285,2024
35033112-ANTONIO JOSE DOS SANTOS DOM,0.31640104966717869,2024
35033145-CAROLINA FRANCINI BURALI DONA,0.32509487666034154,2024
35033169-ETEC PEDRO D ARCADIA NETO,0.43271589827833168,2024
35033182-FRANCISCA RIBEIRO MELLO FERNANDES PROFA,0.42758518363357084,2024
35033212-CLEOPHANIA GALVAO DA SILVA PROFA,0.3540016034710432,2024
35033236-LOURDES PEREIRA PROFA,0.42641129032258057,2024
35033261-CLYBAS PINTO FERRAZ DR,0.395803829006032,2024
35033273-ERNANI RODRIGUES PROF,0.40153449820788534,2024
35033285-CARLOS ALBERTO DE OLIVEIRA PROF,0.36483437332333774,2024
35033297-ETEC AUGUSTO TORTOLERO ARAUJO,0.36766786415317954,2024
35033327-DIVA FIGUEIREDO DA SILVEIRA,0.29992254639432059,2024
35033339-ISIDORO BAPTISTA,0.35275177025963811,2024
35033352-ETEC DOUTOR LUIZ CESAR COUTO,0.34790484186295839,2024
35033424-NELY CARBONIERI DE ANDRADE PROFA,0.38106584275939115,2024
35033431-ETEC MONSENHOR ANTONIO MAGLIANO,0.3731010400536825,2024
35033455-IZIDORO DAUN,0.29602534562211985,2024
35033479-ERMELINDA CLARICE SANCHES PROFA,0.278494623655914,2024
35033492-HILMAR MACHADO DE OLIVEIRA,0.32831024262475883,2024
35033509-ETEC DEPUTADO PAULO ORNELLAS CARVALHO DE BARROS,0.31373258797653958,2024
35033522-EDUARDO DE SOUZA PORTO CEL,0.33536743143005004,2024
35033534-GRACIEMA BAGANHA RIBEIRO,0.29208909370199693,2024
35033558-DIRCE BELLUZZO DE CAMPOS PROFA,0.30181858911697612,2024
35033583-ETEC ANTONIO DEVISATE,0.4321118211942922,2024
35033595-ETEC PAULO GUERREIRO FRANCO,0.33761799464843173,2024
35033625-CULTURA E LIBERDADE,0.33910888183636212,2024
35033650-JOSE AMBROSIO DOS SANTOS,0.38639112903225803,2024
35033728-AMILCARE MATTEI PROF,0.3969792424288987,2024
35033753-BICUDO MONSENHOR,0.36464479367705172,2024
35033790-VITU GIORGI DONA,0.23739919354838709,2024
35033819-MARIA IZABEL SAMPAIO VIDAL,0.35126248079877115,2024
35033832-ANTONIO AUGUSTO NETTO,0.35173451100870451,2024
35033856-BALTAZAR DE GODOY MOREIRA PROF,0.35073407775020676,2024
35033893-ERNESTO FONSECA DOUTOR,0.33172043010752689,2024
35033911-HORACIO SOARES,0.34878817890277991,2024
35033923-DOMINGOS CAMERLINGO CALO,0.34769061583577709,2024
35033935-ETEC JACINTO FERREIRA DE SA,0.40902128558226536,2024
35033947-FRANCISCO DUARTE,0.29522731560083,2024
35033959-ETEC PROFESSOR PEDRO LEME BRISOLLA SOBRINHO,0.37429287545028878,2024
35033960-MARIO BRIATORE PADRE,0.31998847926267276,2024
35034009-JULIO MASTRODOMENICO PROFESSOR,0.34137602988409443,2024
35034010-JOSEPHA CUBAS DA SILVA PROFESSORA,0.38441598723856785,2024
35034058-MARIA DO CARMO ARRUDA DA SILVA PROFESSORA,0.31163194444444448,2024
35034061-JUSTINA DE OLIVEIRA GONCALVES PROFESSORA,0.40522157054415114,2024
35034071-APARECIDO GONCALVES LEMOS,0.31151170145477541,2024
35034125-THEODORICO DE OLIVEIRA PROFESSOR,0.34264592933947763,2024
35034149-NICOLA MARTINS ROMEIRA,0.38358294930875575,2024
35034162-ADALGISA CAVEZZALE DE CAMPOS PROFA,0.35287858422939067,2024
35034228-JOSE AUGUSTO DE OLIVEIRA PROFESSOR,0.35620487353315494,2024
35034241-JOAO GOBBO SOBRINHO,0.39878115835777123,2024
35034253-LEONIDAS DO AMARAL VIEIRA,0.35879075615678113,2024
35034265-HOMERO CALVOSO PROFESSOR,0.37081019339083848,2024
35034319-EDGARDO CARDOSO DOUTOR,0.31140350877192979,2024
35034320-JOAQUIM GUILHERME MOREIRA PORTO DOUTOR,0.32626669925057017,2024
35034344-QUINZINHO CAMARGO PREFEITO,0.30863305732850327,2024
35034356-NHONHO BRAGA CORONEL,0.45121333219871523,2024
35034368-JOSE TROMBI MONSENHOR,0.33593767623505527,2024
35034373-MARCOS RIBEIRO CORONEL,0.40693016827653244,2024
35034393-MIGUEL PRIANTE CALDERARO DOUTOR,0.35329621095750124,2024
35034400-MIGUEL MARVULLO,0.36288882488479263,2024
35034472-GENESIO BOAMORTE DOUTOR,0.36335685483870966,2024
35034484-ETEC ORLANDO QUAGLIATO,0.38545841479309217,2024
35034496-SYLVIO DE GIULLI,0.3502894954507858,2024
35034502-ALTINO ARANTES PROFESSOR,0.30013440860215057,2024
35034551-LUIZ DE SOUZA LEAO,0.33908570148489509,2024
35034575-LELIO TOLEDO PIZA E ALMEIDA DOUTOR,0.32213661674347155,2024
35034587-JOAQUIM ABARCA,0.35821948643360513,2024
35034617-INDIA VANUIRE,0.33762482970855839,2024
35034666-TSUYA OHNO KIMURA PROFESSORA,0.3049875192012288,2024
35034769-JEREMIAS JUNIOR CORONEL,0.320069374783685,2024
35034794-ETEC ENGENHEIRO AGRONOMO NARCISO DE MEDEIROS,0.37339456391875753,2024
35034812-CLAY PRESGRAVE DO AMARAL ENGENHEIRO,0.28870967741935483,2024
35034836-ITARIRI,0.33969834904279611,2024
35034873-ARMANDO GONCALVES PROFESSOR,0.36089743589743589,2024
35034903-ALICE RODRIGUES MOTTA PROFESSORA,0.34562211981566826,2024
35034915-OSWALDO FLORENCIO PROFESSOR,0.35262416794674856,2024
35034939-JOAO ADORNO VASSAO,0.30622392156330325,2024
35034952-RAPOSO TAVARES,0.33054915514592936,2024
35034964-OTAVIANO SOARES ALBUQUERQUE,0.34669909196769239,2024
35034997-FRUTUOSO PEREIRA DE MORAES,0.32357190860215057,2024
35035002-CELSO ANTONIO PROFESSOR,0.36491935483870969,2024
35035014-BERNARDO FERREIRA MACHADO CAPITAO,0.33854850873351827,2024
35035038-MILCIO BAZOLI PROFESSOR,0.32916666666666666,2024
35035087-RUY PRADO DE MENDONCA FILHO PROFESSOR,0.31494379276637335,2024
35035130-FABIO BARRETO DOUTOR,0.3552169478065611,2024
35035142-PLACIDO DE PAULA E SILVA,0.31311603942652327,2024
35035154-MARIA SANTANA DE ALMEIDA PROFESSORA,0.33623591909882228,2024
35035178-JAYME ALMEIDA PAIVA DOUTOR,0.33066860465116277,2024
35035191-YOLANDA ARAUJO SILVA PAIVA PROFESSORA,0.33947772657450076,2024
35035208-MANOEL CAMILLO JUNIOR PROFESSOR,0.34917633918854207,2024
35035233-ANTONIO FIGUEIREDO NAVAS COMENDADOR,0.34341335217308522,2024
35035336-SILVERIO MONTEIRO PROFESSOR,0.3029584662649179,2024
35035348-CINIRA DANIEL DA SILVA PROFESSORA,0.32933947772657451,2024
35035361-MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA,0.47229678137997333,2024
35035373-JOAQUIM ANDRADE MEIRELLES PROFESSOR,0.40290236535782292,2024
35035385-ELMANO FERREIRA VELOSO,0.34099142345110089,2024
35035397-JUVENAL MACHADO DE ARAUJO PROFESSOR,0.3709365294879598,2024
35035403-ALEXANDRE RODRIGUES NOGUEIRA,0.35961454474262827,2024
35035427-LUCIA AKEMI MIYA PROFA,0.351542498719918,2024
35035439-MANOEL DA CONCEICAO SANTOS PROFESSOR,0.35715216682958617,2024
35035440-REPUBLICA DE CUBA,0.34582213261648737,2024
35035452-CECILIA DA PALMA VALENTIM SARDINHA PROFESSORA,0.35039848197343454,2024
35035488-PEDRO CASEMIRO LEITE PROFESSOR,0.35472441536957666,2024
35035506-MARIO MANOEL DANTAS DE AQUINO PROFESSOR,0.33810870804822418,2024
35035518-BATISTA RENZI,0.36968067774519392,2024
35035524-ELIAS ZUGAIB PROFESSOR,0.28840707837387158,2024
35035531-PAULO AMERICO PAGANUCCI PROFESSOR,0.32356070788530467,2024
35035543-PAULO FERRARI MASSARO PROFESSOR,0.372538975361556,2024
35035592-FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR,0.31420343137254908,2024
35035609-HUMBERTO ALFREDO PUCCA PROFESSOR,0.35222734254992322,2024
35035610-RENATA GRAZIANO DE OLIVEIRA PRADO PROFESSORA,0.32922088831867058,2024
35035622-OCTALLES MARCONDES FERREIRA,0.34858455984064624,2024
35035661-PERILLIER MADEMOISELLE,0.33630952380952378,2024
35035671-VILA SANTA MARIA,0.34873655913978496,2024
35035695-PAULO EMILIO SALLES GOMES,0.36077882317801674,2024
35035701-ANTONIO GROTKOWSKY PASTOR E VEREADOR,0.37342600452744767,2024
35035713-CYRO BARREIROS PROFESSOR,0.37416688001365422,2024
35035725-MARIA HILDA ORNELAS DE OLIVEIRA PROFESSORA,0.32698354512870642,2024
35035828-AURELIANO MENDONCA PROFESSOR,0.31717375366568906,2024
35035853-BENEDITA PINTO FERREIRA,0.31415770609319,2024
35035920-LONGINO VASTBINDER PADRE,0.37478818245093642,2024
35035932-HILDEBRANDO SIQUEIRA PROFESSOR,0.37014448924731186,2024
35035956-NUCLEO HABITACIONAL JOSE PAULINO NOGUEIRA,0.33902956172173743,2024
35035981-EUCLIDES MIRANDA VEREADOR,0.39275335582261584,2024
35035993-DEOLINDA COPELLI DE SOUZA LIMA PROFESSORA,0.352726574500768,2024
35036006-JOAO BATISTA CURADO PROFESSOR,0.3666666666666667,2024
35036031-GEORGINA HELENA FORTAREL PROFESSORA,0.31671893667861412,2024
35036043-VENERANDO NALINI MONSENHOR,0.34366184890378437,2024
35036080-MARIO PEREIRA PINTO,0.42048348510572625,2024
35036110-AGENOR DE CAMPOS,0.34258832565284175,2024
35036158-MARIO NAKATA PROFESSOR,0.32420474910394259,2024
35036183-MARIA HELENA SIKORSKI CERQUEIRA CESAR PROFESSORA,0.39806787634408608,2024
35036195-URUBUPUNGA,0.30852665479681607,2024
35036201-VALENTINO REDIVO,0.37699169110459424,2024
35036213-PERCIO PUCCINI PROFESSOR,0.37804659498207888,2024
35036274-EULALIA SILVA PROFESSORA,0.34683419738863286,2024
35036286-LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR,0.35522513440860221,2024
35036336-OSMARINA SEDEH PADILHA PROFESSORA,0.33465031173759824,2024
35036341-FRANCISCO FELICIANO FERREIRA DA SILVA PROF CHICO FERREIRA,0.34807653776798236,2024
35036353-VALTER DA SILVA COSTA VEREADOR,0.33712047426107733,2024
35036365-BAIRRO DOS BARNABES,0.32764336917562725,2024
35036407-JARDIM JACIRA,0.33867178025709432,2024
35036444-GENESIO DE ALMEIDA MOURA DOUTOR,0.29070801707779886,2024
35036456-MIGUEL OLIVA FEITOSA PROFESSOR,0.35288517288635879,2024
35036468-HONORINO FABBRI DOUTOR,0.34532343403311144,2024
35036473-DARIO BRASIL DOUTOR,0.40907258064516128,2024
35036651-DIOGENES ALMEIDA MARINS PROFESSOR,0.36900761648745517,2024
35036663-LEONARDO SOARES RODRIGUES,0.34938080870244054,2024
35036675-ARY BOUZAN PROFESSOR,0.37700576792257606,2024
35036687-HILDA PRATES GALLO PROFESSORA,0.345754359546504,2024
